OrderID,Date,CustomerID,Product,Quantity,UnitPrice,ShippingAddress,PaymentMethod,OrderStatus,TrackingNumber,ItemsInCart,CouponCode,ReferralSource,TotalPrice
ORD200659,2024-10-26,C24301,Phone,2,642,964 Main St,Gift Card,Delivered,TRK55000075,4,WINTER15,Email,1284
ORD200660,2024-10-19,C43842,Chair,2,652,933 Main St,Debit Card,Shipped,TRK54084424,7,WINTER15,Facebook,1303
ORD200661,2025-02-28,C63657,Tablet,3,425,116 Main St,Debit Card,Cancelled,TRK86378984,6,FREESHIP,Google,1275
ORD200662,2023-01-28,C98332,Laptop,3,439,985 Main St,Cash,Returned,TRK85744797,3,NO COUPON,Facebook,1317
ORD200663,2024-04-15,C59774,Monitor,1,73,941 Main St,Debit Card,Cancelled,TRK87635135,6,FREESHIP,Instagram,73
ORD200664,2024-12-19,C14847,Laptop,4,195,188 Main St,Cash,Shipped,TRK46492755,5,NO COUPON,Facebook,779
ORD200665,2023-05-02,C83653,Tablet,4,231,253 Main St,Online,Shipped,TRK32619935,6,WINTER15,Google,925
ORD200666,2024-08-31,C35711,Monitor,4,327,788 Main St,Credit Card,Cancelled,TRK45281495,4,NO COUPON,Email,1308
ORD200667,2023-05-03,C10477,Laptop,1,466,172 Main St,Gift Card,Pending,TRK41505339,5,SAVE10,Email,466
ORD200668,2024-07-05,C61257,Monitor,2,254,981 Main St,Cash,Returned,TRK25226070,3,WINTER15,Facebook,507
ORD200669,2023-02-05,C60547,Desk,1,257,812 Main St,Debit Card,Cancelled,TRK65694249,5,NO COUPON,Referral,257
ORD200670,2024-04-18,C14576,Desk,4,539,747 Main St,Credit Card,Pending,TRK21637540,8,FREESHIP,Google,2157
ORD200671,2023-06-15,C49282,Chair,5,51,737 Main St,Gift Card,Cancelled,TRK88653901,7,WINTER15,Google,254
ORD200672,2023-05-09,C14017,Phone,2,624,984 Main St,Debit Card,Shipped,TRK71009446,2,SAVE10,Instagram,1248
ORD200673,2023-02-21,C46504,Tablet,2,373,131 Main St,Credit Card,Delivered,TRK95024356,7,SAVE10,Email,746
ORD200674,2024-01-09,C56928,Laptop,4,359,860 Main St,Gift Card,Delivered,TRK57792939,9,SAVE10,Facebook,1435
ORD200675,2024-08-06,C97749,Desk,3,342,906 Main St,Debit Card,Pending,TRK90233116,5,NO COUPON,Email,1026
ORD200676,2025-06-23,C90431,Laptop,2,422,985 Main St,Credit Card,Cancelled,TRK44151723,4,FREESHIP,Instagram,845
ORD200677,2025-04-03,C56722,Tablet,5,22,179 Main St,Online,Cancelled,TRK78778569,7,FREESHIP,Instagram,110
ORD200678,2024-11-24,C40863,Chair,3,163,457 Main St,Gift Card,Shipped,TRK20553345,5,WINTER15,Facebook,489
ORD200679,2023-02-02,C40798,Tablet,3,361,304 Main St,Online,Returned,TRK66106697,5,FREESHIP,Instagram,1082
ORD200680,2023-08-27,C16702,Monitor,3,463,694 Main St,Credit Card,Returned,TRK16953491,3,NO COUPON,Facebook,1390
ORD200681,2024-01-30,C38262,Tablet,1,155,548 Main St,Debit Card,Shipped,TRK47300502,6,NO COUPON,Email,155
ORD200682,2023-07-23,C50274,Monitor,3,509,449 Main St,Credit Card,Cancelled,TRK91729086,5,FREESHIP,Google,1528
ORD200683,2025-05-18,C91591,Desk,4,652,887 Main St,Cash,Pending,TRK23554043,5,FREESHIP,Instagram,2610
ORD200684,2024-09-22,C96583,Printer,4,35,288 Main St,Credit Card,Shipped,TRK64353241,8,NO COUPON,Email,139
ORD200685,2025-02-07,C64579,Desk,1,234,638 Main St,Debit Card,Shipped,TRK10276565,5,FREESHIP,Email,234
ORD200686,2023-10-09,C41903,Desk,3,54,525 Main St,Cash,Pending,TRK59112382,4,WINTER15,Facebook,161
ORD200687,2023-09-13,C19742,Tablet,1,332,408 Main St,Gift Card,Returned,TRK68845230,5,FREESHIP,Instagram,332
ORD200688,2024-03-06,C20077,Monitor,4,593,154 Main St,Credit Card,Cancelled,TRK36415742,8,WINTER15,Facebook,2373
ORD200689,2023-08-29,C13186,Tablet,2,445,787 Main St,Online,Shipped,TRK56967415,7,NO COUPON,Facebook,890
ORD200690,2024-07-12,C29318,Monitor,1,24,128 Main St,Gift Card,Returned,TRK88666721,1,NO COUPON,Instagram,24
ORD200691,2024-11-24,C36137,Laptop,3,239,396 Main St,Cash,Shipped,TRK57376416,8,NO COUPON,Google,717
ORD200692,2023-01-23,C25534,Desk,5,197,319 Main St,Credit Card,Delivered,TRK68347402,5,WINTER15,Instagram,984
ORD200693,2025-03-12,C62070,Monitor,1,177,674 Main St,Debit Card,Returned,TRK10267127,4,NO COUPON,Referral,177
ORD200694,2023-10-02,C92049,Printer,4,667,619 Main St,Cash,Shipped,TRK32287092,8,FREESHIP,Email,2666
ORD200695,2024-11-23,C52604,Printer,5,101,553 Main St,Online,Shipped,TRK48839788,7,FREESHIP,Email,507
ORD200696,2023-07-02,C22429,Chair,4,151,965 Main St,Gift Card,Pending,TRK38572927,9,WINTER15,Facebook,605
ORD200697,2025-02-04,C27430,Printer,5,95,788 Main St,Cash,Shipped,TRK45025840,6,WINTER15,Email,474
ORD200698,2023-01-04,C44366,Laptop,2,388,169 Main St,Cash,Delivered,TRK48658394,2,WINTER15,Instagram,776
ORD200699,2023-11-13,C36813,Laptop,3,614,897 Main St,Gift Card,Cancelled,TRK84088900,3,NO COUPON,Facebook,1842
ORD200700,2024-09-25,C40201,Laptop,2,93,555 Main St,Cash,Returned,TRK30198779,3,WINTER15,Instagram,186
ORD200701,2024-06-23,C75456,Monitor,3,92,115 Main St,Credit Card,Delivered,TRK90519490,5,FREESHIP,Email,277
ORD200702,2024-06-09,C33315,Printer,3,563,154 Main St,Debit Card,Returned,TRK43589369,6,NO COUPON,Email,1688
ORD200703,2023-03-22,C89336,Desk,1,93,799 Main St,Cash,Pending,TRK47665103,3,WINTER15,Email,93
ORD200704,2023-06-03,C96034,Desk,4,30,819 Main St,Online,Delivered,TRK87261034,9,FREESHIP,Google,121
ORD200705,2025-03-30,C50114,Monitor,2,49,420 Main St,Debit Card,Returned,TRK20214786,7,FREESHIP,Instagram,98
ORD200706,2025-03-02,C85330,Desk,5,228,969 Main St,Gift Card,Returned,TRK97693301,9,FREESHIP,Facebook,1140
ORD200707,2024-11-01,C31761,Chair,4,650,989 Main St,Gift Card,Cancelled,TRK17628852,6,SAVE10,Facebook,2600
ORD200708,2025-03-04,C25268,Printer,1,665,788 Main St,Cash,Pending,TRK20481215,3,FREESHIP,Instagram,665
ORD200709,2024-12-07,C17132,Desk,1,386,855 Main St,Online,Pending,TRK37504692,4,FREESHIP,Google,386
ORD200710,2024-07-22,C48790,Laptop,5,22,113 Main St,Gift Card,Returned,TRK19086608,10,NO COUPON,Google,108
ORD200711,2024-07-04,C61070,Tablet,2,476,632 Main St,Online,Shipped,TRK90764894,2,WINTER15,Google,952
ORD200712,2024-01-09,C56969,Tablet,2,68,993 Main St,Gift Card,Pending,TRK10513339,7,FREESHIP,Email,137
ORD200713,2025-06-21,C65056,Tablet,4,532,638 Main St,Online,Cancelled,TRK31705278,6,SAVE10,Facebook,2130
ORD200714,2023-04-21,C84888,Laptop,1,52,278 Main St,Debit Card,Pending,TRK23612847,1,FREESHIP,Facebook,52
ORD200715,2024-07-26,C68266,Printer,3,654,281 Main St,Online,Delivered,TRK96161062,7,FREESHIP,Email,1961
ORD200716,2024-06-13,C84115,Chair,3,454,891 Main St,Credit Card,Pending,TRK25466842,4,WINTER15,Google,1363
ORD200717,2023-10-16,C50087,Chair,3,122,707 Main St,Online,Delivered,TRK31143760,4,WINTER15,Email,366
ORD200718,2023-04-08,C16790,Laptop,4,65,718 Main St,Gift Card,Cancelled,TRK91791367,8,SAVE10,Google,259
ORD200719,2024-01-21,C46920,Laptop,2,681,703 Main St,Debit Card,Shipped,TRK86403837,3,FREESHIP,Facebook,1362
ORD200720,2023-09-21,C12740,Desk,5,129,305 Main St,Cash,Pending,TRK98506513,10,FREESHIP,Instagram,645
ORD200721,2024-03-18,C46557,Desk,2,119,890 Main St,Credit Card,Delivered,TRK56110689,2,NO COUPON,Email,237
ORD200722,2024-11-15,C58156,Printer,1,95,516 Main St,Gift Card,Pending,TRK49719458,1,WINTER15,Instagram,95
ORD200723,2023-12-09,C14455,Desk,3,55,385 Main St,Cash,Returned,TRK50933724,8,SAVE10,Referral,165
ORD200724,2024-10-18,C63150,Printer,3,137,326 Main St,Credit Card,Returned,TRK19348078,4,FREESHIP,Referral,411
ORD200725,2023-03-12,C95269,Chair,2,195,372 Main St,Gift Card,Returned,TRK45670926,5,NO COUPON,Referral,390
ORD200726,2024-10-25,C18105,Laptop,4,583,338 Main St,Online,Delivered,TRK94006117,4,FREESHIP,Facebook,2332
ORD200727,2024-09-29,C29063,Chair,5,96,379 Main St,Online,Shipped,TRK92745947,8,SAVE10,Instagram,479
ORD200728,2024-07-29,C10154,Desk,4,326,827 Main St,Gift Card,Shipped,TRK79793300,8,WINTER15,Email,1303
ORD200729,2023-09-08,C36997,Phone,4,186,819 Main St,Gift Card,Pending,TRK92794872,6,SAVE10,Google,746
ORD200730,2025-02-22,C77357,Phone,1,475,407 Main St,Debit Card,Delivered,TRK91943923,4,SAVE10,Email,475
ORD200731,2024-06-07,C71310,Printer,5,584,308 Main St,Credit Card,Returned,TRK48292586,8,NO COUPON,Email,2922
ORD200732,2025-03-07,C80987,Laptop,1,132,787 Main St,Online,Delivered,TRK42187776,2,NO COUPON,Google,132
ORD200733,2023-12-04,C90757,Tablet,4,495,694 Main St,Cash,Returned,TRK87991608,8,SAVE10,Email,1979
ORD200734,2024-01-23,C51898,Printer,4,225,630 Main St,Credit Card,Returned,TRK19767885,6,WINTER15,Facebook,898
ORD200735,2024-06-28,C94508,Monitor,4,44,359 Main St,Debit Card,Pending,TRK13443264,6,NO COUPON,Email,176
ORD200736,2024-02-09,C59441,Monitor,5,419,696 Main St,Credit Card,Pending,TRK66186874,6,FREESHIP,Google,2093
ORD200737,2024-01-03,C91029,Phone,4,533,972 Main St,Cash,Pending,TRK25501930,9,FREESHIP,Instagram,2131
ORD200738,2025-06-04,C96261,Phone,2,485,264 Main St,Credit Card,Shipped,TRK44998396,5,SAVE10,Email,971
ORD200739,2024-06-13,C35123,Phone,4,387,513 Main St,Cash,Delivered,TRK58979275,4,SAVE10,Facebook,1547
ORD200740,2024-07-20,C10892,Desk,2,377,433 Main St,Cash,Pending,TRK76154554,7,NO COUPON,Google,755
ORD200741,2025-01-23,C99683,Monitor,5,333,945 Main St,Gift Card,Delivered,TRK87305883,10,NO COUPON,Referral,1663
ORD200742,2024-11-30,C41974,Laptop,3,700,726 Main St,Cash,Returned,TRK48051468,7,SAVE10,Google,2100
ORD200743,2024-09-30,C23978,Monitor,1,576,549 Main St,Gift Card,Returned,TRK87090813,1,WINTER15,Instagram,576
ORD200744,2024-06-12,C10642,Tablet,2,461,200 Main St,Cash,Delivered,TRK98725693,5,SAVE10,Google,923
ORD200745,2023-03-02,C73813,Printer,4,111,364 Main St,Debit Card,Pending,TRK89906749,7,FREESHIP,Email,445
ORD200746,2025-02-24,C32183,Desk,3,662,551 Main St,Online,Cancelled,TRK76287027,6,WINTER15,Referral,1986
ORD200747,2025-03-12,C54277,Tablet,2,260,940 Main St,Debit Card,Delivered,TRK26500181,7,FREESHIP,Instagram,519
ORD200748,2024-07-15,C56553,Tablet,3,71,249 Main St,Credit Card,Shipped,TRK37667360,8,FREESHIP,Referral,212
ORD200749,2025-04-13,C17551,Laptop,1,518,997 Main St,Debit Card,Pending,TRK88797170,4,FREESHIP,Instagram,518
ORD200750,2023-01-14,C14737,Tablet,4,145,637 Main St,Credit Card,Returned,TRK10295115,7,FREESHIP,Email,582
ORD200751,2023-01-24,C35168,Tablet,2,600,455 Main St,Gift Card,Pending,TRK76960854,7,FREESHIP,Facebook,1200
ORD200752,2024-10-03,C82217,Phone,4,429,299 Main St,Credit Card,Delivered,TRK33305694,8,FREESHIP,Google,1717
ORD200753,2024-04-24,C42270,Phone,2,241,864 Main St,Debit Card,Returned,TRK72697796,7,FREESHIP,Instagram,483
ORD200754,2025-05-31,C48846,Printer,2,452,983 Main St,Credit Card,Returned,TRK52804097,3,WINTER15,Email,904
ORD200755,2023-06-13,C54160,Desk,3,337,658 Main St,Credit Card,Pending,TRK60515972,4,NO COUPON,Email,1010
ORD200756,2024-06-27,C14080,Phone,1,284,202 Main St,Gift Card,Shipped,TRK93163682,6,NO COUPON,Google,284
ORD200757,2024-02-22,C81074,Desk,1,158,597 Main St,Debit Card,Delivered,TRK91105190,2,FREESHIP,Google,158
ORD200758,2023-03-26,C69021,Tablet,3,625,917 Main St,Credit Card,Cancelled,TRK57148510,8,WINTER15,Facebook,1875
ORD200759,2023-07-24,C96283,Desk,3,308,366 Main St,Cash,Pending,TRK91784124,3,FREESHIP,Facebook,924
ORD200760,2025-02-18,C96636,Desk,1,40,283 Main St,Debit Card,Cancelled,TRK73324346,5,NO COUPON,Google,40
ORD200761,2023-06-02,C37235,Desk,4,38,217 Main St,Debit Card,Delivered,TRK67789367,7,NO COUPON,Google,151
ORD200762,2024-09-17,C12444,Phone,3,77,611 Main St,Cash,Returned,TRK97621403,8,FREESHIP,Email,231
ORD200763,2023-04-06,C79142,Laptop,1,570,533 Main St,Online,Delivered,TRK30915955,4,FREESHIP,Email,570
ORD200764,2024-03-10,C35983,Laptop,5,627,806 Main St,Credit Card,Cancelled,TRK14016163,10,FREESHIP,Email,3137
ORD200765,2023-10-06,C36150,Laptop,2,535,281 Main St,Debit Card,Returned,TRK96249043,5,SAVE10,Google,1070
ORD200766,2023-01-22,C91454,Printer,2,279,494 Main St,Debit Card,Pending,TRK99985340,3,FREESHIP,Referral,558
ORD200767,2025-04-18,C19368,Tablet,2,323,517 Main St,Credit Card,Delivered,TRK80436037,7,NO COUPON,Instagram,646
ORD200768,2023-09-04,C35987,Tablet,5,653,165 Main St,Cash,Cancelled,TRK28918815,9,WINTER15,Email,3267
ORD200769,2023-07-06,C13366,Printer,4,679,568 Main St,Cash,Delivered,TRK98691410,5,NO COUPON,Email,2714
ORD200770,2024-02-11,C72166,Desk,1,314,227 Main St,Online,Returned,TRK67733444,6,NO COUPON,Google,314
ORD200771,2024-06-12,C20357,Phone,3,692,272 Main St,Debit Card,Cancelled,TRK82236408,8,FREESHIP,Google,2077
ORD200772,2024-07-28,C33802,Monitor,1,605,461 Main St,Online,Delivered,TRK25799478,4,NO COUPON,Instagram,605
ORD200773,2025-06-28,C99205,Phone,2,512,415 Main St,Cash,Cancelled,TRK48904015,7,NO COUPON,Facebook,1025
ORD200774,2025-04-15,C29701,Chair,3,21,257 Main St,Credit Card,Cancelled,TRK42266846,3,FREESHIP,Instagram,62
ORD200775,2023-03-04,C73941,Phone,2,625,569 Main St,Online,Cancelled,TRK22051900,5,NO COUPON,Google,1250
ORD200776,2023-08-21,C69168,Tablet,1,21,482 Main St,Cash,Returned,TRK10446197,5,WINTER15,Google,21
ORD200777,2025-03-21,C66116,Chair,5,64,633 Main St,Online,Cancelled,TRK41967983,7,NO COUPON,Facebook,322
ORD200778,2023-04-28,C85059,Laptop,4,247,316 Main St,Credit Card,Shipped,TRK56503740,8,WINTER15,Google,987
ORD200779,2023-12-01,C18076,Phone,3,589,751 Main St,Debit Card,Pending,TRK26661705,8,FREESHIP,Email,1766
ORD200780,2024-03-31,C41284,Laptop,4,184,661 Main St,Online,Cancelled,TRK73613128,4,WINTER15,Google,738
ORD200781,2024-01-10,C43524,Phone,5,524,934 Main St,Gift Card,Delivered,TRK51479426,5,FREESHIP,Referral,2621
ORD200782,2024-08-11,C58063,Monitor,2,494,167 Main St,Online,Returned,TRK50548869,6,SAVE10,Referral,987
ORD200783,2025-05-26,C19937,Printer,1,438,281 Main St,Gift Card,Returned,TRK46990083,5,FREESHIP,Facebook,438
ORD200784,2025-05-16,C21191,Laptop,1,326,232 Main St,Credit Card,Pending,TRK85771230,1,WINTER15,Referral,326
ORD200785,2023-07-29,C45862,Chair,1,176,342 Main St,Credit Card,Pending,TRK53089983,1,SAVE10,Instagram,176
ORD200786,2023-08-23,C39130,Chair,5,45,774 Main St,Online,Cancelled,TRK99583414,8,NO COUPON,Referral,227
ORD200787,2024-03-17,C18167,Desk,4,222,193 Main St,Cash,Delivered,TRK36841089,7,NO COUPON,Google,888
ORD200788,2023-11-02,C47307,Chair,2,601,761 Main St,Online,Pending,TRK43516112,5,FREESHIP,Instagram,1203
ORD200789,2023-08-17,C57276,Tablet,5,691,183 Main St,Online,Delivered,TRK75899752,10,SAVE10,Email,3456
ORD200790,2024-09-14,C38928,Laptop,4,418,302 Main St,Gift Card,Pending,TRK96636009,4,NO COUPON,Google,1672
ORD200791,2024-01-13,C49710,Chair,4,409,956 Main St,Cash,Pending,TRK92591237,8,NO COUPON,Email,1637
ORD200792,2023-06-16,C41709,Desk,2,356,746 Main St,Debit Card,Returned,TRK90995294,6,WINTER15,Facebook,713
ORD200793,2024-04-15,C91255,Chair,5,170,769 Main St,Debit Card,Delivered,TRK69599961,8,NO COUPON,Referral,851
ORD200794,2023-03-09,C76653,Printer,4,385,988 Main St,Online,Delivered,TRK77052196,9,FREESHIP,Instagram,1539
ORD200795,2024-11-20,C95667,Laptop,4,116,586 Main St,Online,Pending,TRK41266666,7,SAVE10,Instagram,463
ORD200796,2025-04-29,C33313,Phone,3,580,882 Main St,Gift Card,Returned,TRK13349970,8,WINTER15,Facebook,1739
ORD200797,2023-02-27,C36825,Laptop,2,439,426 Main St,Debit Card,Returned,TRK72557318,2,NO COUPON,Facebook,878
ORD200798,2025-05-19,C20861,Phone,5,488,968 Main St,Debit Card,Returned,TRK89372013,9,FREESHIP,Email,2442
ORD200799,2023-04-16,C26364,Laptop,4,329,803 Main St,Debit Card,Returned,TRK78924436,4,FREESHIP,Email,1314
ORD200800,2025-03-28,C34686,Tablet,1,68,412 Main St,Online,Returned,TRK99468332,3,WINTER15,Facebook,68
ORD200801,2023-05-03,C97593,Printer,4,596,738 Main St,Debit Card,Pending,TRK58443593,8,FREESHIP,Facebook,2382
ORD200802,2024-02-17,C84331,Chair,5,645,205 Main St,Gift Card,Cancelled,TRK34440714,6,FREESHIP,Email,3223
ORD200803,2023-08-20,C88775,Monitor,5,398,223 Main St,Debit Card,Returned,TRK45098068,5,SAVE10,Referral,1989
ORD200804,2024-01-01,C76362,Chair,3,237,916 Main St,Online,Delivered,TRK11868618,8,FREESHIP,Email,710
ORD200805,2024-10-15,C59278,Laptop,5,472,178 Main St,Gift Card,Cancelled,TRK14590037,10,SAVE10,Email,2360
ORD200806,2023-09-01,C55819,Chair,5,254,740 Main St,Online,Pending,TRK13775054,9,WINTER15,Instagram,1269
ORD200807,2024-11-10,C82344,Monitor,3,676,260 Main St,Online,Delivered,TRK70957219,5,SAVE10,Google,2029
ORD200808,2024-02-13,C65565,Desk,3,134,192 Main St,Credit Card,Shipped,TRK80383756,3,NO COUPON,Google,402
ORD200809,2024-04-09,C80416,Desk,5,217,752 Main St,Debit Card,Shipped,TRK54385892,10,SAVE10,Instagram,1087
ORD200810,2023-05-31,C23637,Tablet,1,554,644 Main St,Credit Card,Cancelled,TRK16749863,5,NO COUPON,Referral,554
ORD200811,2023-11-05,C24769,Laptop,2,29,864 Main St,Gift Card,Shipped,TRK44538305,7,SAVE10,Email,57
ORD200812,2024-01-26,C81547,Phone,2,255,803 Main St,Credit Card,Cancelled,TRK88437123,6,FREESHIP,Google,511
ORD200813,2025-03-15,C12813,Laptop,5,293,263 Main St,Debit Card,Cancelled,TRK36131660,8,FREESHIP,Email,1463
ORD200814,2024-12-11,C50732,Chair,4,148,979 Main St,Debit Card,Pending,TRK21082461,4,WINTER15,Instagram,590
ORD200815,2024-08-04,C41320,Printer,3,570,920 Main St,Gift Card,Cancelled,TRK77539180,8,WINTER15,Instagram,1710
ORD200816,2024-02-21,C55286,Tablet,5,575,497 Main St,Credit Card,Pending,TRK39058734,8,WINTER15,Referral,2874
ORD200817,2023-10-05,C87994,Chair,4,598,430 Main St,Credit Card,Delivered,TRK98883971,7,WINTER15,Email,2393
ORD200818,2023-03-02,C25580,Phone,4,391,860 Main St,Credit Card,Cancelled,TRK58781638,9,WINTER15,Referral,1563
ORD200819,2024-09-28,C66196,Phone,2,398,650 Main St,Debit Card,Cancelled,TRK38104650,7,SAVE10,Google,797
ORD200820,2023-05-27,C35377,Phone,5,624,171 Main St,Cash,Returned,TRK17342157,6,FREESHIP,Email,3119
ORD200821,2024-12-14,C40771,Laptop,4,174,259 Main St,Credit Card,Delivered,TRK56310345,5,SAVE10,Facebook,698
ORD200822,2025-03-15,C20624,Phone,1,480,923 Main St,Gift Card,Returned,TRK45123395,1,SAVE10,Google,480
ORD200823,2024-10-07,C27070,Laptop,4,653,973 Main St,Credit Card,Shipped,TRK83842481,8,WINTER15,Instagram,2613
ORD200824,2023-08-29,C18826,Monitor,3,481,664 Main St,Credit Card,Returned,TRK12530495,3,FREESHIP,Facebook,1443
ORD200825,2025-03-26,C23899,Desk,5,272,543 Main St,Online,Returned,TRK88914760,7,FREESHIP,Instagram,1358
ORD200826,2025-03-08,C43249,Printer,3,464,283 Main St,Online,Returned,TRK32469820,8,WINTER15,Email,1391
ORD200827,2023-05-25,C95856,Tablet,2,640,432 Main St,Cash,Delivered,TRK58829625,5,WINTER15,Instagram,1280
ORD200828,2024-07-24,C86266,Chair,4,405,510 Main St,Cash,Shipped,TRK64576020,5,FREESHIP,Instagram,1618
ORD200829,2023-02-05,C39551,Monitor,1,77,685 Main St,Debit Card,Delivered,TRK68358007,6,WINTER15,Instagram,77
ORD200830,2024-12-11,C90310,Tablet,4,191,853 Main St,Cash,Delivered,TRK70028457,5,SAVE10,Email,763
ORD200831,2023-12-18,C20124,Printer,2,89,140 Main St,Online,Pending,TRK61346824,5,NO COUPON,Google,177
ORD200832,2024-03-12,C63372,Chair,5,486,903 Main St,Online,Pending,TRK14661811,10,SAVE10,Referral,2429
ORD200833,2025-03-14,C90595,Phone,5,78,508 Main St,Credit Card,Shipped,TRK96573803,5,WINTER15,Referral,391
ORD200834,2024-04-11,C98483,Printer,5,22,456 Main St,Cash,Returned,TRK22084320,10,NO COUPON,Instagram,111
ORD200835,2024-03-26,C16429,Desk,1,680,390 Main St,Debit Card,Shipped,TRK73888013,6,FREESHIP,Google,680
ORD200836,2023-02-02,C31810,Phone,1,178,328 Main St,Credit Card,Cancelled,TRK58725886,2,FREESHIP,Google,178
ORD200837,2025-06-14,C88029,Chair,5,656,282 Main St,Online,Delivered,TRK59701278,5,NO COUPON,Email,3278
ORD200838,2024-04-11,C57798,Desk,4,577,384 Main St,Online,Pending,TRK68797566,8,NO COUPON,Facebook,2308
ORD200839,2023-08-24,C82858,Chair,3,198,551 Main St,Online,Cancelled,TRK90618490,5,NO COUPON,Google,594
ORD200840,2024-01-14,C60699,Chair,3,412,672 Main St,Credit Card,Delivered,TRK88660574,7,FREESHIP,Referral,1236
ORD200841,2024-09-19,C94658,Printer,2,443,742 Main St,Credit Card,Delivered,TRK51732528,5,NO COUPON,Facebook,886
ORD200842,2025-05-07,C78305,Laptop,3,364,396 Main St,Online,Pending,TRK88312618,7,WINTER15,Referral,1092
ORD200843,2025-05-13,C43538,Desk,3,430,534 Main St,Gift Card,Cancelled,TRK20961563,8,FREESHIP,Instagram,1290
ORD200844,2024-12-04,C47486,Chair,1,321,883 Main St,Online,Returned,TRK75984759,5,FREESHIP,Facebook,321
ORD200845,2023-10-08,C24212,Phone,3,107,808 Main St,Gift Card,Delivered,TRK68894675,5,FREESHIP,Google,322
ORD200846,2024-07-04,C24765,Desk,2,360,646 Main St,Debit Card,Cancelled,TRK43977698,4,NO COUPON,Referral,720
ORD200847,2024-11-18,C48176,Printer,4,434,670 Main St,Online,Shipped,TRK90560300,8,FREESHIP,Email,1737
ORD200848,2023-01-01,C54675,Chair,2,646,634 Main St,Online,Shipped,TRK18049633,5,NO COUPON,Referral,1292
ORD200849,2025-06-09,C16675,Printer,4,214,664 Main St,Debit Card,Cancelled,TRK12756945,7,WINTER15,Referral,857
ORD200850,2025-04-27,C38557,Monitor,3,639,890 Main St,Debit Card,Cancelled,TRK14832238,4,FREESHIP,Instagram,1916
ORD200851,2023-12-12,C80183,Laptop,1,366,146 Main St,Online,Cancelled,TRK20814598,5,SAVE10,Email,366
ORD200852,2024-10-24,C39530,Desk,3,568,618 Main St,Gift Card,Pending,TRK69000497,6,SAVE10,Google,1704
ORD200853,2023-10-16,C10002,Printer,3,490,894 Main St,Cash,Returned,TRK94641152,4,SAVE10,Facebook,1470
ORD200854,2025-06-13,C56938,Laptop,3,373,356 Main St,Credit Card,Delivered,TRK67735987,7,WINTER15,Referral,1118
ORD200855,2023-05-25,C41331,Monitor,5,241,785 Main St,Credit Card,Shipped,TRK94198179,10,FREESHIP,Email,1203
ORD200856,2024-06-03,C94698,Phone,1,587,871 Main St,Debit Card,Shipped,TRK95768773,5,NO COUPON,Facebook,587
ORD200857,2024-03-10,C56506,Phone,3,258,185 Main St,Online,Delivered,TRK86808324,4,NO COUPON,Instagram,774
ORD200858,2023-08-20,C22167,Tablet,5,436,891 Main St,Online,Pending,TRK70269748,9,NO COUPON,Facebook,2178
ORD200859,2024-08-28,C11127,Chair,5,261,154 Main St,Credit Card,Returned,TRK73285507,5,SAVE10,Referral,1307
ORD200860,2024-01-23,C69542,Printer,1,423,876 Main St,Cash,Delivered,TRK20746505,1,SAVE10,Google,423
ORD200861,2023-03-19,C93276,Desk,5,330,230 Main St,Gift Card,Shipped,TRK44165913,10,FREESHIP,Google,1652
ORD200862,2023-12-02,C37969,Desk,3,121,799 Main St,Credit Card,Shipped,TRK69852386,5,SAVE10,Referral,362
ORD200863,2024-05-20,C98276,Phone,1,14,471 Main St,Credit Card,Pending,TRK74207282,5,SAVE10,Referral,14
ORD200864,2023-05-03,C14240,Desk,1,491,592 Main St,Credit Card,Delivered,TRK58095246,4,SAVE10,Facebook,491
ORD200865,2023-04-30,C72241,Monitor,4,677,156 Main St,Cash,Pending,TRK76270481,8,SAVE10,Google,2709
ORD200866,2024-07-26,C39664,Desk,5,189,693 Main St,Debit Card,Cancelled,TRK39917741,10,WINTER15,Email,946
ORD200867,2024-05-26,C53252,Printer,4,143,351 Main St,Cash,Delivered,TRK65831261,4,FREESHIP,Facebook,570
ORD200868,2024-06-29,C70452,Monitor,4,316,309 Main St,Debit Card,Delivered,TRK42985882,7,NO COUPON,Facebook,1265
ORD200869,2024-03-17,C29905,Desk,2,534,790 Main St,Online,Delivered,TRK16788127,5,WINTER15,Google,1068
ORD200870,2025-06-01,C78725,Phone,4,470,541 Main St,Debit Card,Delivered,TRK72001139,4,FREESHIP,Google,1880
ORD200871,2024-05-16,C93768,Tablet,3,324,720 Main St,Debit Card,Pending,TRK22024707,8,FREESHIP,Email,973
ORD200872,2023-07-10,C59169,Chair,4,629,172 Main St,Cash,Shipped,TRK90883858,7,NO COUPON,Email,2517
ORD200873,2024-05-12,C53488,Desk,3,137,448 Main St,Cash,Delivered,TRK27365050,3,SAVE10,Facebook,411
ORD200874,2023-10-31,C92180,Chair,2,489,632 Main St,Cash,Delivered,TRK93315929,7,FREESHIP,Facebook,978
ORD200875,2023-08-03,C25918,Laptop,5,133,203 Main St,Credit Card,Delivered,TRK66473392,6,FREESHIP,Referral,667
ORD200876,2024-06-09,C90363,Chair,5,609,200 Main St,Gift Card,Pending,TRK21534173,6,SAVE10,Google,3045
ORD200877,2024-07-25,C43867,Tablet,1,524,269 Main St,Debit Card,Pending,TRK97319127,3,FREESHIP,Email,524
ORD200878,2023-06-01,C73873,Desk,2,331,393 Main St,Online,Cancelled,TRK56423132,5,SAVE10,Google,661
